Title,Link,Location,Price,Image,Fuel Type,Type,Year,Kms Covered,Brand,Exterior Color,Interior Color,Registration,Ownership,price_display
Mercedes-Benz GLE,https://www.olx.in/item/cars-c84-used-mercedes-benz-gle-in-rohini-sector-3-delhi-iid-1835661285?rank=36,Rohini Sector 3,11000000.0,https://apollo.olx.in:443/v1/files/1g4qvxjexe2w3-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,14500.0,Mercedes-Benz,,,,1.0,"₹1,10,00,000"
Porsche 718,https://www.olx.in/item/cars-c84-used-porsche-718-in-punjabi-bagh-west-delhi-iid-1835255089?rank=37,Punjabi Bagh West,8100000.0,https://apollo.olx.in:443/v1/files/m37c9unqtgv52-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2020.0,19000.0,Porsche,,,,,"₹81,00,000"
Toyota VELLFIRE,https://www.olx.in/item/cars-c84-used-toyota-vellfire-in-rajouri-garden-delhi-iid-1835205431?rank=38,Rajouri Garden,12975000.0,https://apollo.olx.in:443/v1/files/t5jjmoqec6qn1-IN/image;s=150x0;q=50;f=webp;,Petrol,,2023.0,11800.0,,,,,1.0,"₹1,29,75,000"
Mercedes-Benz S-Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-s-class-in-punjabi-bagh-west-delhi-iid-1834864248?rank=39,Punjabi Bagh West,13800000.0,https://apollo.olx.in:443/v1/files/i355lkdgj6232-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2023.0,12000.0,Mercedes-Benz,,,,1.0,"₹1,38,00,000"
Bentley Bentayga,https://www.olx.in/item/cars-c84-used-bentley-bentayga-in-punjabi-bagh-west-delhi-iid-1823307899?rank=0,Punjabi Bagh West,65000000.0,https://apollo.olx.in:443/v1/files/ug9n0e61swpm3-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2023.0,2500.0,Bentley,,,,1.0,"₹6,50,00,000"
Land Rover Range Rover,https://www.olx.in/item/cars-c84-used-land-rover-range-rover-in-paschim-vihar-delhi-iid-1833654175?rank=1,Paschim Vihar,25200000.0,https://apollo.olx.in:443/v1/files/nvkdkrehtyrv-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,14000.0,Land Rover,,,,1.0,"₹2,52,00,000"
Toyota Land Cruiser,https://www.olx.in/item/cars-c84-used-toyota-land-cruiser-in-punjabi-bagh-west-delhi-iid-1832324036?rank=2,Punjabi Bagh West,14800000.0,https://apollo.olx.in:443/v1/files/s5g8rpuz2qqs1-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2017.0,42650.0,,,,,2.0,"₹1,48,00,000"
Porsche 718,https://www.olx.in/item/cars-c84-used-porsche-718-in-punjabi-bagh-west-delhi-iid-1834207413?rank=3,Punjabi Bagh West,9250000.0,https://apollo.olx.in:443/v1/files/mpthqrihgawq2-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2019.0,11000.0,Porsche,,,,1.0,"₹92,50,000"
Porsche CARRERA,https://www.olx.in/item/cars-c84-used-porsche-carrera-in-vishal-enclave-delhi-iid-1834663388?rank=4,Vishal Enclave,23500000.0,https://apollo.olx.in:443/v1/files/3om6p8ooml8z-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2023.0,6000.0,Porsche,,,,1.0,"₹2,35,00,000"
BMW Z4,https://www.olx.in/item/cars-c84-used-bmw-z4-in-punjabi-bagh-west-delhi-iid-1824854788?rank=5,Punjabi Bagh West,9450000.0,https://apollo.olx.in:443/v1/files/n2kuw5g310vl-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2025.0,3000.0,BMW,,,,1.0,"₹94,50,000"
