,Title,Link,Location,Price,Image,Fuel Type,Type,Year,Kms Covered,Brand
46,Ford Endeavour,https://www.olx.in/item/cars-c84-used-ford-endeavour-in-paschim-vihar-delhi-iid-1833886312?rank=6,Paschim Vihar,1800000,https://apollo.olx.in:443/v1/files/0k42887kzsjq1-IN/image;s=150x0;q=50;f=webp;,Diesel,Automatic,2016,400000.0,Ford
47,BMW 7 Series,https://www.olx.in/item/cars-c84-used-bmw-7-series-in-rajouri-garden-delhi-iid-1836364955?rank=7,Rajouri Garden,3790000,https://apollo.olx.in:443/v1/files/nanch4yt8k82-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2016,55000.0,BMW
48,BMW 5 Series,https://www.olx.in/item/cars-c84-used-bmw-5-series-in-paschim-vihar-delhi-iid-1836363991?rank=8,Paschim Vihar,2690000,https://apollo.olx.in:443/v1/files/w1m76v7294272-IN/image;s=150x0;q=50;f=webp;,Diesel,Automatic,2018,38000.0,BMW
49,Skoda Octavia,https://www.olx.in/item/cars-c84-used-skoda-octavia-in-paschim-vihar-delhi-iid-1836175364?rank=9,Paschim Vihar,2245000,https://apollo.olx.in:443/v1/files/rgvlclaa72tp3-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2022,27000.0,Skoda
50,Maruti Suzuki S-Cross1,https://www.olx.in/item/cars-c84-used-maruti-suzuki-s-cross1-in-peera-garhi-delhi-iid-1802221393?rank=10,Peera Garhi,425000,https://apollo.olx.in:443/v1/files/cerr0j3vd11r1-IN/image;s=150x0;q=50;f=webp;,Diesel,Manual,2015,70370.0,Maruti Suzuki
51,Toyota Etios,https://www.olx.in/item/cars-c84-used-toyota-etios-in-raja-garden-delhi-iid-1836176633?rank=11,Raja Garden,248900,https://apollo.olx.in:443/v1/files/fw4dmoiv5w2m3-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2014,66631.0,Toyota
52,Honda Amaze,https://www.olx.in/item/cars-c84-used-honda-amaze-in-tilak-nagar-delhi-iid-1836891483?rank=12,Tilak Nagar,375000,https://apollo.olx.in:443/v1/files/f6vtbqpauztq2-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2017,72000.0,Honda
53,Renault KWID,https://www.olx.in/item/cars-c84-used-renault-kwid-in-raja-garden-delhi-iid-1835050581?rank=13,Raja Garden,199999,https://apollo.olx.in:443/v1/files/jvz6eodlmoti3-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2017,46000.0,Renault
54,Renault KWID,https://www.olx.in/item/cars-c84-used-renault-kwid-in-paschim-vihar-delhi-iid-1831707817?rank=14,Paschim Vihar,465000,https://apollo.olx.in:443/v1/files/uhlbbi65wqm62-IN/image;s=150x0;q=50;f=webp;,LPG,Manual,2020,99000.0,Renault
55,Mahindra XUV700,https://www.olx.in/item/cars-c84-used-mahindra-xuv700-in-rajouri-garden-delhi-iid-1835231980?rank=15,Rajouri Garden,1120000,https://apollo.olx.in:443/v1/files/gcg6044leoo9-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2022,62500.0,Mahindra
