,Title,Fuel,Price,Image_URL,URL,Year,Kms Covered
155,2024/25 BMW X5 40I M SPORTS,Petrol,9000000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2021-bmw-x7-40i-m-sports/,2025,13000.0
156,2024/25 BMW X5 40I M SPORTS,Petrol,9000000.0,https://fusioncars.in/wp-content/themes/Fusion%20Cars/assets/images/header_logo.png,https://fusioncars.in/cars/2023-bmw-x5-40i-m-sports-2/,2025,13000.0
157,2024/25 BMW X5 40I M SPORTS,Petrol,9000000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2023-24-bmw-x5-40i-m-sports-2/,2025,13000.0
158,2024/25 BMW X5 40I M SPORTS,Petrol,9000000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2023-bmw-z4-m40i/,2025,13000.0
159,2023 JEEP WRANGLER UNLIMITED 2.0L,Petrol,4900000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2024-jeep-wrangler-rubicon-2-0-ltr-2/,2023,29000.0
160,2024/25 BMW X5 40I M SPORTS,Petrol,9000000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2024-25-bmw-z4-m40i/,2025,13000.0
161,2024/26 MERCEDES BENZ CLE 300 CABRIOLET,Petrol,9800000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2022-mercedes-benz-g63-amg-2/,2026,5000.0
162,2024/26 MERCEDES BENZ CLE 300 CABRIOLET,Petrol,9800000.0,https://fusioncars.in/wp-content/themes/Fusion%20Cars/assets/images/header_logo.png,https://fusioncars.in/cars/2022-mercedes-benz-gls-450-4matic/,2026,5000.0
163,2017/18 MINI COOPER S CLUBMAN,Petrol,2400000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2020-21-mini-cooper-s-convertible/,2018,34000.0
164,2014/15 JAGUAR F-TYPE,Petrol,5600000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2015-16-jaguar-xf-luxury/,2015,38000.0
165,2024/25 BMW X5 40I M SPORTS,Petrol,9000000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2020-bmw-630i-gt-luxury-line/,2025,13000.0
166,2025 RANGE ROVER VELAR DYN HSE,Petrol,8400000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2022-range-rover-vogue-3-0-swb-se/,2025,19000.0
167,2024/25 BMW X5 40I M SPORTS,Petrol,9000000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2024-bmw-z4-m40i/,2025,13000.0
168,2024/25 BMW X5 40I M SPORTS,Petrol,9000000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2021-22-bmw-330li-gran-m-sports/,2025,13000.0
169,2024/26 MERCEDES BENZ CLE 300 CABRIOLET,Petrol,9800000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2019-20-mercedes-benz-v-220d-exclusive/,2026,5000.0
170,2014/15 JAGUAR F-TYPE,Petrol,5600000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2016-jaguar-xe/,2015,38000.0
171,2021/23 AUDI Q7 55 TFSI PREMIUM PLUS,Petrol,5600000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2023-audi-q7-55-tfsi-premium-plus/,2023,37000.0
172,2025 RANGE ROVER VELAR DYN HSE,Petrol,8400000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2023-range-rover-dyn-hse/,2025,19000.0
173,2023 JEEP WRANGLER UNLIMITED 2.0L,Petrol,4900000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2024-jeep-wrangler-rubicon-2-0-ltr/,2023,29000.0
174,2024/25 BMW X5 40I M SPORTS,Petrol,9000000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2023-bmw-330li-gran-m-sports/,2025,13000.0
175,2024/26 MERCEDES BENZ CLE 300 CABRIOLET,Petrol,9800000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2018-mercedes-benz-cla-45-amg/,2026,5000.0
176,2024/26 MERCEDES BENZ CLE 300 CABRIOLET,Petrol,9800000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2023-mercedes-benz-glc300-4matic/,2026,5000.0
177,2018 FORD MUSTANG GT 5.0L,Petrol,7800000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2017-19-ford-mustang-gt-5-0l/,2018,36000.0
178,2024/26 MERCEDES BENZ CLE 300 CABRIOLET,Petrol,9800000.0,https://fusioncars.in/wp-content/themes/Fusion%20Cars/assets/images/header_logo.png,https://fusioncars.in/cars/2022-mercedes-benz-e220d-exclusive/,2026,5000.0
179,2022 VOLVO XC90 B6 INSCRIPTION,Petrol,7800000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2019-21-volvo-xc90-t8-excellence/,2022,17000.0
180,2018/20 PORSCHE 718 BOXSTER,Petrol,8100000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2017-porsche-macan-2l-2/,2020,19000.0
181,2025 BMW X5 40I M SPORT,Petrol,9800000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2011-15-bentley-continental-gt-w12/,2025,5000.0
182,2024/26 MERCEDES BENZ CLE 300 CABRIOLET,Petrol,9800000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2019-mercedes-benz-cla-200-sports/,2026,5000.0
183,2023 JEEP WRANGLER UNLIMITED 2.0L,Petrol,4900000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2023-jeep-wrangler-rubicon-2-0-ltr/,2023,29000.0
184,2024/26 MERCEDES BENZ CLE 300 CABRIOLET,Petrol,9800000.0,https://fusioncars.in/wp-content/themes/Fusion%20Cars/assets/images/header_logo.png,https://fusioncars.in/cars/2020-21-mercedes-benz-gls-450-4matic/,2026,5000.0
185,2018/20 PORSCHE 718 BOXSTER,Petrol,8100000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2018-19-porsche-macan-2l/,2020,19000.0
186,2021/23 AUDI Q7 55 TFSI PREMIUM PLUS,Petrol,5600000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2019-20-audi-q5-45-tfsi-premium-plus/,2023,37000.0
187,2021/23 AUDI Q7 55 TFSI PREMIUM PLUS,Petrol,5600000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2021-22-audi-a4-40-tfsi-premium/,2023,37000.0
188,2024/25 BMW X5 40I M SPORTS,Petrol,9000000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2018-21-bmw-z4-m40i/,2025,13000.0
189,2024/26 MERCEDES BENZ CLE 300 CABRIOLET,Petrol,9800000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2022-mercedes-benz-g63-amg/,2026,5000.0
190,2024/26 MERCEDES BENZ CLE 300 CABRIOLET,Petrol,9800000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2017-18-mercedes-benz-maybach-s500/,2026,5000.0
191,2024/25 LEXUS ES 300H LUXURY,Hybrid,5800000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2023-lexus-lx-500d/,2025,14000.0
192,2024/26 MERCEDES BENZ CLE 300 CABRIOLET,Petrol,9800000.0,https://fusioncars.in/wp-content/themes/Fusion%20Cars/assets/images/header_logo.png,https://fusioncars.in/cars/2023-mercedes-benz-g400-d/,2026,5000.0
193,2024/26 MERCEDES BENZ CLE 300 CABRIOLET,Petrol,9800000.0,https://fusioncars.in/wp-content/themes/Fusion%20Cars/assets/images/header_logo.png,https://fusioncars.in/cars/2020-21-porsche-718-boxster-2/,2026,5000.0
194,2014/15 JAGUAR F-TYPE,Petrol,5600000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2017-18-jaguar-xj-portfolio/,2015,38000.0
195,2024/26 MERCEDES BENZ CLE 300 CABRIOLET,Petrol,9800000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2021-mercedes-benz-amg-gla-35-4matic/,2026,5000.0
196,2024/25 BMW X5 40I M SPORTS,Petrol,9000000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2019-bmw-x4-xdrive-30i-m-sport-2/,2025,13000.0
197,2024/25 BMW X5 40I M SPORTS,Petrol,9000000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2024-bmw-630i-gt-m-sports/,2025,13000.0
198,2023 JEEP WRANGLER UNLIMITED 2.0L,Petrol,4900000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2018-jeep-wrangler-2-0l/,2023,29000.0
199,2025 RANGE ROVER VELAR DYN HSE,Petrol,8400000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2023-land-rover-defender-3-0-ltr-75th-edition/,2025,19000.0
200,2024/25 BMW X5 40I M SPORTS,Petrol,9000000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2023-24-bmw-m4-competition-m-xdrive/,2025,13000.0
201,OPENING HOURS:Mon - Sun: 10am - 8pm,,,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2015-17-maserati-gran-tourismo-v8/,,
202,2025 BMW X5 40I M SPORT,Petrol,9800000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2017-bentley-flying-spur-v8/,2025,5000.0
203,2021/23 AUDI Q7 55 TFSI PREMIUM PLUS,Petrol,5600000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2021-audi-a6-45-tfsi-premium-plus/,2023,37000.0
204,2024/25 BMW X5 40I M SPORTS,Petrol,9000000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2021-22-bmw-x3-xdrive-30i-sport-x/,2025,13000.0
205,2017/18 MINI COOPER S CLUBMAN,Petrol,2400000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2018-mini-cooper-s-countryman/,2018,34000.0
206,2024/26 MERCEDES BENZ CLE 300 CABRIOLET,Petrol,9800000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2023-24-mercedes-benz-c200/,2026,5000.0
207,2021/23 AUDI Q7 55 TFSI PREMIUM PLUS,Petrol,5600000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2018-19-audi-a6-35-tfsi/,2023,37000.0
208,2021/23 AUDI Q7 55 TFSI PREMIUM PLUS,Petrol,5600000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2015-16-audi-tt-45-tfsi/,2023,37000.0
209,2018/20 PORSCHE 718 BOXSTER,Petrol,8100000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2018-19-porsche-718-boxster/,2020,19000.0
210,2024/25 BMW X5 40I M SPORTS,Petrol,9000000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2022-bmw-z4-m40i/,2025,13000.0
211,2024/26 MERCEDES BENZ CLE 300 CABRIOLET,Petrol,9800000.0,https://fusioncars.in/wp-content/themes/Fusion%20Cars/assets/images/header_logo.png,https://fusioncars.in/cars/2023-23-mercedes-benz-s580-maybach-4matic/,2026,5000.0
212,2025 RANGE ROVER VELAR DYN HSE,Petrol,8400000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2021-24-range-rover-evoque-2-0-r-dynamic-se/,2025,19000.0
213,2017/18 MINI COOPER S CLUBMAN,Petrol,2400000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2019-20-mini-cooper-s-countryman/,2018,34000.0
214,2024/26 MERCEDES BENZ CLE 300 CABRIOLET,Petrol,9800000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2018-19-mercedes-benz-cla-200-sports-2/,2026,5000.0
215,2024/25 BMW X5 40I M SPORTS,Petrol,9000000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2021-22-bmw-x5-xdrive-40i-m-sports/,2025,13000.0
216,2024/26 MERCEDES BENZ CLE 300 CABRIOLET,Petrol,9800000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2024-mercedes-benz-gls450d-4matic/,2026,5000.0
217,2019/21 VOLVO XC90 T8 EXCELLENCE,Petrol,7500000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2022-volvo-xc90-b6-inscription/,2021,29000.0
218,2024/26 MERCEDES BENZ CLE 300 CABRIOLET,Petrol,9800000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2023-24-mercedes-benz-c43-amg/,2026,5000.0
219,2024/26 MERCEDES BENZ CLE 300 CABRIOLET,Petrol,9800000.0,https://fusioncars.in/wp-content/themes/Fusion%20Cars/assets/images/header_logo.png,https://fusioncars.in/cars/2019-mercedes-benz-v-220d/,2026,5000.0
220,2021/23 AUDI Q7 55 TFSI PREMIUM PLUS,Petrol,5600000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2015-audi-tt-coupe-e3/,2023,37000.0
221,2024/26 MERCEDES BENZ CLE 300 CABRIOLET,Petrol,9800000.0,https://fusioncars.in/wp-content/themes/Fusion%20Cars/assets/images/header_logo.png,https://fusioncars.in/cars/2021-mercedes-benz-glc-200-4matic/,2026,5000.0
222,2025 RANGE ROVER VELAR DYN HSE,Petrol,8400000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2020-range-rover-velar-r-dy-s/,2025,19000.0
223,2019/21 VOLVO XC90 T8 EXCELLENCE,Petrol,7500000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2023-24-volvo-xc60-b5/,2021,29000.0
224,2024/26 MERCEDES BENZ CLE 300 CABRIOLET,Petrol,9800000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2021-mercedes-benz-c300-cabriolet/,2026,5000.0
225,2024/25 BMW X5 40I M SPORTS,Petrol,9000000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2018-mini-cooper-s-convertible/,2025,13000.0
226,2024/26 MERCEDES BENZ CLE 300 CABRIOLET,Petrol,9800000.0,https://fusioncars.in/wp-content/themes/Fusion%20Cars/assets/images/header_logo.png,https://fusioncars.in/cars/2023-mercedes-benz-c-200/,2026,5000.0
227,2014/15 JAGUAR F-TYPE,Petrol,5600000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2020-jaguar-f-pace-2-0l-prestige/,2015,38000.0
228,2024/26 MERCEDES BENZ CLE 300 CABRIOLET,Petrol,9800000.0,https://fusioncars.in/wp-content/themes/Fusion%20Cars/assets/images/header_logo.png,https://fusioncars.in/cars/2022-23-mercedes-benz-glc-43-amg-2/,2026,5000.0
229,2014/15 JAGUAR F-TYPE,Petrol,5600000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2018-19-jaguar-f-pace-2-0l-prestige/,2015,38000.0
230,2018/20 PORSCHE 718 BOXSTER,Petrol,8100000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2018-19-porsche-boxster-718-2/,2020,19000.0
231,2024/25 BMW X5 40I M SPORTS,Petrol,9000000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2019-bmw-x4-xdrive-30i-m-sport/,2025,13000.0
232,2015/17 VOLKSWAGEN BEETLE,Petrol,3900000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2015-17-volkswagen-beetle/,2017,3000.0
233,2025 RANGE ROVER VELAR DYN HSE,Petrol,8400000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2024-land-rover-defender-2-0-hse-110/,2025,19000.0
234,2024/25 BMW X5 40I M SPORTS,Petrol,9000000.0,https://fusioncars.in/wp-content/themes/Fusion%20Cars/assets/images/header_logo.png,https://fusioncars.in/cars/2021-bmw-530i-lci-m-sports/,2025,13000.0
235,2024/26 MERCEDES BENZ CLE 300 CABRIOLET,Petrol,9800000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2018-mercedes-benz-cla-200-sports-4/,2026,5000.0
236,2024/26 MERCEDES BENZ CLE 300 CABRIOLET,Petrol,9800000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",https://fusioncars.in/cars/2022-23-mercedes-benz-c-200/,2026,5000.0
