Title,Link,Location,Price,Information,Image,Brand
Tata Nexon,https://www.olx.in/item/cars-c84-used-tata-nexon-in-rajouri-garden-delhi-iid-1836355994?rank=2,Rajouri Garden,"₹ 8,50,000","2024 - 9,000 km",https://apollo.olx.in:443/v1/files/48cd6n7dxy663-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Maruti Suzuki Baleno,https://www.olx.in/item/cars-c84-used-maruti-suzuki-baleno-in-tagore-garden-delhi-iid-1836971905?rank=3,Tagore GardenToday,"₹ 5,25,000","2021 - 60,000 km",https://apollo.olx.in:443/v1/files/dlbro5arisop2-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Honda City,https://www.olx.in/item/cars-c84-used-honda-city-in-peera-garhi-delhi-iid-1803229887?rank=4,Peera GarhiToday,"₹ 5,40,000","2015 - 98,214 km",https://apollo.olx.in:443/v1/files/p4xxvryebiy22-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Renault KWID,https://www.olx.in/item/cars-c84-used-renault-kwid-in-vikaspuri-delhi-iid-1835495723?rank=5,VikaspuriToday,"₹ 2,65,000","2019 - 52,000 km",https://apollo.olx.in:443/v1/files/nxyd8snaid1i1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Toyota Urban Cruiser,https://www.olx.in/item/cars-c84-used-toyota-urban-cruiser-in-vikaspuri-delhi-iid-1816226073?rank=6,Vikaspuri,"₹ 6,85,000","2021 - 44,000 km",https://apollo.olx.in:443/v1/files/dqo97d1hm78z2-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Audi Q7,https://www.olx.in/item/cars-c84-used-audi-q7-in-paschim-vihar-delhi-iid-1834766055?rank=7,Paschim ViharToday,"₹ 17,75,000","2016 - 134,000 km",https://apollo.olx.in:443/v1/files/8up35596gs3x1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Tata Harrier,https://www.olx.in/item/cars-c84-used-tata-harrier-in-tilak-nagar-delhi-iid-1834765734?rank=8,Tilak NagarToday,"₹ 9,99,000","2020 - 104,000 km",https://apollo.olx.in:443/v1/files/0a3nsmb7vfdu-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Renault KWID,https://www.olx.in/item/cars-c84-used-renault-kwid-in-paschim-vihar-delhi-iid-1834392952?rank=9,Paschim ViharToday,"₹ 1,99,999","2017 - 46,000 km",https://apollo.olx.in:443/v1/files/7ur0j2oafed-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Mercedes-Benz C Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-c-class-in-vikaspuri-delhi-iid-1834578716?rank=10,VikaspuriToday,"₹ 15,85,000","2015 - 65,000 km",https://apollo.olx.in:443/v1/files/jux25mt08slr2-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Mahindra XUV500,https://www.olx.in/item/cars-c84-used-mahindra-xuv500-in-bali-nagar-delhi-iid-1835121881?rank=11,Bali NagarToday,"₹ 6,75,000","2018 - 105,000 km",https://apollo.olx.in:443/v1/files/8m0f2anaz8yq3-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
