,Title,Link,Location,Price,Image,Fuel Type,Type,Year,Kms Covered,Brand,Region Info,price_display
10451,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-faridabad-new-township-faridabad-iid-1835716742?rank=12,Faridabad (New Township),230000.0,https://apollo.olx.in:443/v1/files/up5w22whzvua1-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2014,80000.0,Volkswagen,,"₹ 2,30,000"
10452,Volkswagen Virtus,https://www.olx.in/item/cars-c84-used-volkswagen-virtus-in-sector-15-sonipat-iid-1835040022?rank=13,Sector 15,1175000.0,https://apollo.olx.in:443/v1/files/w60oxyycsvov-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2023,25000.0,Volkswagen,,"₹ 11,75,000"
10453,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-sector-14-noida-iid-1809089499?rank=14,Sector 14,320000.0,https://apollo.olx.in:443/v1/files/fkgnv176n0ye2-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2015,48000.0,Volkswagen,,"₹ 3,20,000"
10454,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-noida-extension-noida-iid-1809089692?rank=15,Noida Extension,320000.0,https://apollo.olx.in:443/v1/files/fv1qlqomd3ro2-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2015,48000.0,Volkswagen,,"₹ 3,20,000"
10455,Volkswagen Ameo,https://www.olx.in/item/cars-c84-used-volkswagen-ameo-in-noida-extension-noida-iid-1816151818?rank=16,Noida Extension,470000.0,https://apollo.olx.in:443/v1/files/2jae7mg9702d1-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2019,80000.0,Volkswagen,,"₹ 4,70,000"
10456,Volkswagen Ameo,https://www.olx.in/item/cars-c84-used-volkswagen-ameo-in-sector-16-noida-iid-1816152140?rank=17,Sector 16,485000.0,https://apollo.olx.in:443/v1/files/h03ukvxtnz3c1-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2019,80000.0,Volkswagen,,"₹ 4,85,000"
10457,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-noida-extension-noida-iid-1820959899?rank=18,Noida Extension,340000.0,https://apollo.olx.in:443/v1/files/0pj1lergef5m2-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2015,55000.0,Volkswagen,,"₹ 3,40,000"
10458,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-noida-extension-noida-iid-1823752495?rank=19,Noida Extension,300000.0,https://apollo.olx.in:443/v1/files/3gdv8pg8ol5-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2015,58000.0,Volkswagen,,"₹ 3,00,000"
10459,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-sector-16-noida-iid-1823752776?rank=23,Sector 16,300000.0,https://apollo.olx.in:443/v1/files/d0onrs7eksab3-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2015,58000.0,Volkswagen,,"₹ 3,00,000"
10460,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-sector-75-noida-iid-1835695525?rank=24,Sector 75,325000.0,https://apollo.olx.in:443/v1/files/gguuwfteua0g-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2015,77000.0,Volkswagen,,"₹ 3,25,000"
10461,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-sector-7-noida-iid-1789766130?rank=25,Sector 7,300000.0,https://apollo.olx.in:443/v1/files/zpja5us7hmv41-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2015,48500.0,Volkswagen,,"₹ 3,00,000"
10462,Volkswagen Virtus,https://www.olx.in/item/cars-c84-used-volkswagen-virtus-in-sector-128-noida-iid-1835692438?rank=26,Sector 128,1350000.0,https://apollo.olx.in:443/v1/files/8xdkze3dcw4a-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024,52000.0,Volkswagen,,"₹ 13,50,000"
10463,Volkswagen Vento,https://www.olx.in/item/cars-c84-used-volkswagen-vento-in-vayusenabad-delhi-iid-1835548087?rank=27,Vayusenabad,155000.0,https://apollo.olx.in:443/v1/files/s7z8ksl1hlkh3-IN/image;s=150x0;q=50;f=webp;,CNG & Hybrids,Manual,2012,73000.0,Volkswagen,,"₹ 1,55,000"
10464,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-sector-56-gurgaon-iid-1835636270?rank=28,Sector 56,630000.0,https://apollo.olx.in:443/v1/files/72aeq56ticu9-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2021,55000.0,Volkswagen,,"₹ 6,30,000"
10465,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-anand-vihar-delhi-iid-1835558764?rank=29,Anand Vihar,475000.0,https://apollo.olx.in:443/v1/files/zow6r6ao9wyv3-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2021,80000.0,Volkswagen,,"₹ 4,75,000"
10466,Volkswagen Taigun,https://www.olx.in/item/cars-c84-used-volkswagen-taigun-in-preet-vihar-delhi-iid-1835534303?rank=30,Preet Vihar,1436000.0,https://apollo.olx.in:443/v1/files/ng9eqhxj66zg3-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024,20000.0,Volkswagen,,"₹ 14,36,000"
10467,Volkswagen Ameo,https://www.olx.in/item/cars-c84-used-volkswagen-ameo-in-preet-vihar-delhi-iid-1835502736?rank=31,Preet Vihar,450000.0,https://apollo.olx.in:443/v1/files/gc67q0rhure4-IN/image;s=150x0;q=50;f=webp;,Diesel,Automatic,2017,78000.0,Volkswagen,,"₹ 4,50,000"
10468,Volkswagen Vento,https://www.olx.in/item/cars-c84-used-volkswagen-vento-in-sector-12-sonipat-iid-1835499419?rank=32,Sector 12,140000.0,https://apollo.olx.in:443/v1/files/nrwrszop0lp21-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2011,73000.0,Volkswagen,,"₹ 1,40,000"
10469,Volkswagen Vento,https://www.olx.in/item/cars-c84-used-volkswagen-vento-in-industrial-area-phase-2-noida-iid-1835490561?rank=33,Industrial Area Phase 2,145000.0,https://apollo.olx.in:443/v1/files/yz8fqithn8qj3-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2011,92000.0,Volkswagen,,"₹ 1,45,000"
10470,Volkswagen Virtus,https://www.olx.in/item/cars-c84-used-volkswagen-virtus-in-sector-52a-gurgaon-iid-1835485206?rank=34,Sector 52A,1650000.0,https://apollo.olx.in:443/v1/files/28zcupw5wxdk-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024,27100.0,Volkswagen,,"₹ 16,50,000"
10471,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-uppal-southend-gurgaon-iid-1835438745?rank=35,Uppal Southend,155000.0,https://apollo.olx.in:443/v1/files/t0w9d1occqbz2-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2011,73000.0,Volkswagen,,"₹ 1,55,000"
10472,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-khanpur-delhi-iid-1835353606?rank=36,Khanpur,735000.0,https://apollo.olx.in:443/v1/files/qd9s9i06ny4c-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2019,54000.0,Volkswagen,,"₹ 7,35,000"
10473,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-sector-82-faridabad-iid-1835307476?rank=37,Sector 82,250000.0,https://apollo.olx.in:443/v1/files/s86hdui339nq2-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2014,93000.0,Volkswagen,,"₹ 2,50,000"
10474,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-sector-93-gurgaon-iid-1835301577?rank=38,Sector 93,200000.0,https://apollo.olx.in:443/v1/files/q9bhvf6gfj5j1-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2013,104000.0,Volkswagen,,"₹ 2,00,000"
10475,Volkswagen Vento,https://www.olx.in/item/cars-c84-used-volkswagen-vento-in-pratap-vihar-ghaziabad-iid-1835276151?rank=39,Pratap Vihar,410000.0,https://apollo.olx.in:443/v1/files/c2p2a8uvk0p52-IN/image;s=150x0;q=50;f=webp;,Diesel,Automatic,2016,93000.0,Volkswagen,,"₹ 4,10,000"
10476,Volkswagen Vento,https://www.olx.in/item/cars-c84-used-volkswagen-vento-in-nangal-khurd-sonipat-iid-1835082649?rank=0,Nangal Khurd,180000.0,https://apollo.olx.in:443/v1/files/h1jhte03xml73-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2012,80000.0,Volkswagen,,"₹ 1,80,000"
10477,Volkswagen Taigun,https://www.olx.in/item/cars-c84-used-volkswagen-taigun-in-sector-18-noida-iid-1835063069?rank=2,Sector 18,1349000.0,https://apollo.olx.in:443/v1/files/ewnshjo5xvt5-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024,9000.0,Volkswagen,,"₹ 13,49,000"
10478,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-sector-18-noida-iid-1834376342?rank=5,Sector 18,749000.0,https://apollo.olx.in:443/v1/files/wewm5wxkfi7j3-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2019,59000.0,Volkswagen,,"₹ 7,49,000"
10479,Volkswagen Vento,https://www.olx.in/item/cars-c84-used-volkswagen-vento-in-ghazipur-faridabad-iid-1834625606?rank=8,Ghazipur,415000.0,https://apollo.olx.in:443/v1/files/2zj2xk658ak2-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2017,86325.0,Volkswagen,,"₹ 4,15,000"
10480,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-sector-74-noida-iid-1834998294?rank=9,Sector 74,230000.0,https://apollo.olx.in:443/v1/files/q0u8otwgxy0o3-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2012,76000.0,Volkswagen,,"₹ 2,30,000"
10481,Volkswagen Taigun,https://www.olx.in/item/cars-c84-used-volkswagen-taigun-in-sector-16-noida-iid-1834974739?rank=10,Sector 16,1250000.0,https://apollo.olx.in:443/v1/files/04t0mrbjz39o2-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2022,46000.0,Volkswagen,,"₹ 12,50,000"
10482,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-ganesh-nagar-delhi-iid-1834967774?rank=11,Ganesh Nagar,195000.0,https://apollo.olx.in:443/v1/files/he38qudelvgi2-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2011,72000.0,Volkswagen,,"₹ 1,95,000"
10483,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-patparganj-delhi-iid-1834966172?rank=12,Patparganj,220000.0,https://apollo.olx.in:443/v1/files/1pfykextkb5f-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2012,121800.0,Volkswagen,,"₹ 2,20,000"
10484,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-jamalpura-sonipat-iid-1834949663?rank=13,Jamalpura,420000.0,https://apollo.olx.in:443/v1/files/03tm2thvcyx22-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2017,106000.0,Volkswagen,,"₹ 4,20,000"
10485,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-sector-15-sonipat-iid-1834885448?rank=14,Sector 15,720000.0,https://apollo.olx.in:443/v1/files/76l24gjku9e92-IN/image;s=150x0;q=50;f=webp;,Diesel,Manual,2019,160000.0,Volkswagen,,"₹ 7,20,000"
10486,Volkswagen Vento,https://www.olx.in/item/cars-c84-used-volkswagen-vento-in-dilshad-garden-delhi-iid-1834880827?rank=15,Dilshad Garden,490000.0,https://apollo.olx.in:443/v1/files/7yc3i5qnh1hz-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2017,68000.0,Volkswagen,,"₹ 4,90,000"
10487,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-greater-noida-west-sector-4-noida-iid-1834853984?rank=16,Greater Noida West Sector 4,125000.0,https://apollo.olx.in:443/v1/files/couo92pk5ahp2-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2011,96000.0,Volkswagen,,"₹ 1,25,000"
10488,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-nand-gram-ghaziabad-iid-1834823484?rank=18,Nand Gram,550000.0,https://apollo.olx.in:443/v1/files/523cpygpgbke1-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2018,46000.0,Volkswagen,,"₹ 5,50,000"
10489,Volkswagen Vento,https://www.olx.in/item/cars-c84-used-volkswagen-vento-in-sector-31-noida-iid-1830875366?rank=19,Sector 31,330000.0,https://apollo.olx.in:443/v1/files/pnq5w8ps1p0d1-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2015,73000.0,Volkswagen,,"₹ 3,30,000"
10490,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-vasundhara-ghaziabad-iid-1833884815?rank=21,Vasundhara,240000.0,https://apollo.olx.in:443/v1/files/e8f4g2fzhyxo1-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2013,83000.0,Volkswagen,,"₹ 2,40,000"
10491,Volkswagen Vento,https://www.olx.in/item/cars-c84-used-volkswagen-vento-in-kalkaji-delhi-iid-1834635191?rank=22,Kalkaji,610000.0,https://apollo.olx.in:443/v1/files/1ntliqorxx7r2-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2018,98000.0,Volkswagen,,"₹ 6,10,000"
10492,Volkswagen Vento,https://www.olx.in/item/cars-c84-used-volkswagen-vento-in-sector-77-faridabad-iid-1834624550?rank=23,Sector 77,760000.0,https://apollo.olx.in:443/v1/files/f7vvejqku15q2-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2022,63000.0,Volkswagen,,"₹ 7,60,000"
10493,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-crossings-republik-ghaziabad-iid-1834607525?rank=24,Crossings Republik,249000.0,https://apollo.olx.in:443/v1/files/49rngimdlzwq2-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2013,70000.0,Volkswagen,,"₹ 2,49,000"
10494,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-indirapuram-ghaziabad-iid-1834607257?rank=25,Indirapuram,248000.0,https://apollo.olx.in:443/v1/files/obz1yl20hi3x1-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2013,68500.0,Volkswagen,,"₹ 2,48,000"
10495,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-meerut-road-industrial-area-sector-21-ghaziabad-iid-1834606784?rank=26,Meerut Road Industrial Area Sector 21,248000.0,https://apollo.olx.in:443/v1/files/m7quu8df37fr-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2013,71000.0,Volkswagen,,"₹ 2,48,000"
10496,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-sector-65-gurgaon-iid-1830455326?rank=28,Sector 65,520000.0,https://apollo.olx.in:443/v1/files/38lq1xj84h0g2-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2021,62000.0,Volkswagen,,"₹ 5,20,000"
10497,Volkswagen Vento,https://www.olx.in/item/cars-c84-used-volkswagen-vento-in-sector-65-gurgaon-iid-1831585161?rank=29,Sector 65,275000.0,https://apollo.olx.in:443/v1/files/12sik7md34ay-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2014,95000.0,Volkswagen,,"₹ 2,75,000"
10498,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-sector-65-gurgaon-iid-1832155333?rank=30,Sector 65,475000.0,https://apollo.olx.in:443/v1/files/ohovt4dxe5o21-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2018,65000.0,Volkswagen,,"₹ 4,75,000"
10499,Volkswagen Ameo,https://www.olx.in/item/cars-c84-used-volkswagen-ameo-in-sector-65-gurgaon-iid-1833901898?rank=31,Sector 65,380000.0,https://apollo.olx.in:443/v1/files/timfn0e71cdn1-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2017,62000.0,Volkswagen,,"₹ 3,80,000"
10500,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-sector-28-rohtak-iid-1834527559?rank=32,Sector 28,325000.0,https://apollo.olx.in:443/v1/files/a8oqaa2hwudb3-IN/image;s=150x0;q=50;f=webp;,Diesel,Manual,2015,162000.0,Volkswagen,,"₹ 3,25,000"
10501,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-sector-150-noida-iid-1834439712?rank=33,Sector 150,710000.0,https://apollo.olx.in:443/v1/files/w0z70nh5o7hf-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2019,78000.0,Volkswagen,,"₹ 7,10,000"
10502,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-greater-noida-uttar-pradesh-iid-1834412045?rank=34,Greater Noida,620000.0,https://apollo.olx.in:443/v1/files/30hhjdzx8s7f3-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2018,75000.0,Volkswagen,,"₹ 6,20,000"
10503,Volkswagen Vento,https://www.olx.in/item/cars-c84-used-volkswagen-vento-in-pi-1-greater-noida-iid-1834354039?rank=35,PI 1,250000.0,https://apollo.olx.in:443/v1/files/y0egofmade0d1-IN/image;s=150x0;q=50;f=webp;,CNG & Hybrids,Manual,2013,178000.0,Volkswagen,,"₹ 2,50,000"
10504,Volkswagen Virtus,https://www.olx.in/item/cars-c84-used-volkswagen-virtus-in-sector-7-extension-gurgaon-iid-1825310965?rank=36,Sector 7 Extension,1500000.0,https://apollo.olx.in:443/v1/files/ptzx9q7l2zdm3-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2023,35500.0,Volkswagen,,"₹ 15,00,000"
10505,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-sector-74-noida-iid-1833963321?rank=38,Sector 74,375000.0,https://apollo.olx.in:443/v1/files/f4iqz4jjrftv3-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2019,68000.0,Volkswagen,,"₹ 3,75,000"
10506,Volkswagen Virtus,https://www.olx.in/item/cars-c84-used-volkswagen-virtus-in-preet-vihar-delhi-iid-1833018371?rank=39,Preet Vihar,1450000.0,https://apollo.olx.in:443/v1/files/972wkx4qx4ri2-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2025,6200.0,Volkswagen,,"₹ 14,50,000"
10507,Volkswagen Ameo,https://www.olx.in/item/cars-c84-used-volkswagen-ameo-in-new-gurgaon-gurgaon-iid-1833823799?rank=1,New Gurgaon,385000.0,https://apollo.olx.in:443/v1/files/0mrxv2mfjhb11-IN/image;s=150x0;q=50;f=webp;,Diesel,Manual,2018,67000.0,Volkswagen,,"₹ 3,85,000"
10508,Volkswagen Taigun,https://www.olx.in/item/cars-c84-used-volkswagen-taigun-in-sector-56-gurgaon-iid-1833349677?rank=2,Sector 56,1050000.0,https://apollo.olx.in:443/v1/files/gt0bbk8ybsky2-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2023,35000.0,Volkswagen,,"₹ 10,50,000"
10509,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-sector-45-noida-iid-1822983519?rank=6,Sector 45,315000.0,https://apollo.olx.in:443/v1/files/qtlob2fcolbi1-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2017,50000.0,Volkswagen,,"₹ 3,15,000"
10510,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-sector-14-noida-iid-1832156341?rank=7,Sector 14,490000.0,https://apollo.olx.in:443/v1/files/b7qkv757yofy-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2018,65000.0,Volkswagen,,"₹ 4,90,000"
10511,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-noida-extension-noida-iid-1832156151?rank=8,Noida Extension,490000.0,https://apollo.olx.in:443/v1/files/jafyx63bj64q-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2018,65000.0,Volkswagen,,"₹ 4,90,000"
10512,Volkswagen Taigun,https://www.olx.in/item/cars-c84-used-volkswagen-taigun-in-chittaranjan-park-delhi-iid-1831994876?rank=9,Chittaranjan Park,1349000.0,https://apollo.olx.in:443/v1/files/gr35fplgbnmt2-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024,9000.0,Volkswagen,,"₹ 13,49,000"
10513,Volkswagen Vento,https://www.olx.in/item/cars-c84-used-volkswagen-vento-in-chittaranjan-park-delhi-iid-1831990154?rank=10,Chittaranjan Park,899000.0,https://apollo.olx.in:443/v1/files/rji1mlgzktl71-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2021,41000.0,Volkswagen,,"₹ 8,99,000"
10514,Volkswagen Vento,https://www.olx.in/item/cars-c84-used-volkswagen-vento-in-sector-14-noida-iid-1831818156?rank=12,Sector 14,270000.0,https://apollo.olx.in:443/v1/files/ox879f8lrv111-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2013,73000.0,Volkswagen,,"₹ 2,70,000"
10515,Volkswagen Vento,https://www.olx.in/item/cars-c84-used-volkswagen-vento-in-noida-extension-noida-iid-1831817978?rank=13,Noida Extension,270000.0,https://apollo.olx.in:443/v1/files/b7nbhsx6p3lj-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2013,73000.0,Volkswagen,,"₹ 2,70,000"
10516,Volkswagen Vento,https://www.olx.in/item/cars-c84-used-volkswagen-vento-in-sector-15-sonipat-iid-1829497141?rank=14,Sector 15,345000.0,https://apollo.olx.in:443/v1/files/8qqi5uf0ylhz2-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2015,72000.0,Volkswagen,,"₹ 3,45,000"
10517,Volkswagen Vento,https://www.olx.in/item/cars-c84-used-volkswagen-vento-in-sector-65-gurgaon-iid-1830875522?rank=15,Sector 65,330000.0,https://apollo.olx.in:443/v1/files/6ei08gzj13xk-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2015,73000.0,Volkswagen,,"₹ 3,30,000"
10518,Volkswagen Vento,https://www.olx.in/item/cars-c84-used-volkswagen-vento-in-sector-15-noida-iid-1830875189?rank=16,Sector 15,330000.0,https://apollo.olx.in:443/v1/files/12i4ycx1t33u3-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2015,73000.0,Volkswagen,,"₹ 3,30,000"
10519,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-preet-vihar-delhi-iid-1819560024?rank=18,Preet Vihar,310000.0,https://apollo.olx.in:443/v1/files/269joq38r63a1-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2014,54000.0,Volkswagen,,"₹ 3,10,000"
10520,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-jagatpuri-delhi-iid-1825842337?rank=19,Jagatpuri,325000.0,https://apollo.olx.in:443/v1/files/lp0cnizsrqfk2-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2015,51000.0,Volkswagen,,"₹ 3,25,000"
10521,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-jagatpuri-delhi-iid-1825762806?rank=20,Jagatpuri,575000.0,https://apollo.olx.in:443/v1/files/39268jvon52c1-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2016,64000.0,Volkswagen,,"₹ 5,75,000"
10522,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-sector-62-noida-iid-1830511856?rank=21,Sector 62,315000.0,https://apollo.olx.in:443/v1/files/u106yqewlbfo3-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2017,50000.0,Volkswagen,,"₹ 3,15,000"
10523,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-noida-extension-noida-iid-1830457123?rank=22,Noida Extension,560000.0,https://apollo.olx.in:443/v1/files/18orcf17y65h-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2021,62000.0,Volkswagen,,"₹ 5,60,000"
10524,Volkswagen Ameo,https://www.olx.in/item/cars-c84-used-volkswagen-ameo-in-sector-65-gurgaon-iid-1816153644?rank=25,Sector 65,470000.0,https://apollo.olx.in:443/v1/files/djpm5niw1jsm-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2019,80000.0,Volkswagen,,"₹ 4,70,000"
10525,Volkswagen Vento,https://www.olx.in/item/cars-c84-used-volkswagen-vento-in-vijay-nagar-ghaziabad-iid-1761397025?rank=27,Vijay Nagar,145000.0,https://apollo.olx.in:443/v1/files/uulzqs1unlfd1-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2010,79000.0,Volkswagen,,"₹ 1,45,000"
10526,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-dasna-gate-ghaziabad-iid-1793845436?rank=29,Dasna Gate,490000.0,https://apollo.olx.in:443/v1/files/v9va3p967a321-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2019,54121.0,Volkswagen,,"₹ 4,90,000"
10527,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-raj-nagar-rdc-ghaziabad-iid-1806449197?rank=30,Raj Nagar RDC,480000.0,https://apollo.olx.in:443/v1/files/ttvlovorgcwz-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2019,54121.0,Volkswagen,,"₹ 4,80,000"
10528,Volkswagen Ameo,https://www.olx.in/item/cars-c84-used-volkswagen-ameo-in-crossings-republik-ghaziabad-iid-1806800745?rank=31,Crossings Republik,488000.0,https://apollo.olx.in:443/v1/files/n9vp2qw5bp613-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2020,45400.0,Volkswagen,,"₹ 4,88,000"
10529,Volkswagen Ameo,https://www.olx.in/item/cars-c84-used-volkswagen-ameo-in-sahibabad-ghaziabad-iid-1806800219?rank=32,Sahibabad,486000.0,https://apollo.olx.in:443/v1/files/cyowhneboiag3-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2020,44800.0,Volkswagen,,"₹ 4,86,000"
10530,Volkswagen Ameo,https://www.olx.in/item/cars-c84-used-volkswagen-ameo-in-kaushambi-ghaziabad-iid-1806799618?rank=33,Kaushambi,485000.0,https://apollo.olx.in:443/v1/files/4y5cs1rde1js-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2020,45000.0,Volkswagen,,"₹ 4,85,000"
10531,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-crossings-republik-ghaziabad-iid-1805309370?rank=34,Crossings Republik,259000.0,https://apollo.olx.in:443/v1/files/fbzb3zpnsdd72-ADVIN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2013,59000.0,Volkswagen,,"₹ 2,59,000"
10532,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-kalka-garhi-ghaziabad-iid-1805307903?rank=35,Kalka Garhi,260000.0,https://apollo.olx.in:443/v1/files/tjzztw2nsc9j2-ADVIN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2013,59000.0,Volkswagen,,"₹ 2,60,000"
